ID;X;Y;WC
5048;356202;6470000;0.34
5049;356202;6470000;0.35
5050;356202;6470000;0.35
5051;356202;6470000;0.36
5052;356202;6470000;0.36
5053;356202;6470000;0.37
5054;356202;6470000;0.36
5055;356202;6470000;0.36
5056;356202;6470000;0.36
5057;356202;6470000;0.37
5058;356202;6470000;0.37
5059;356302;6470000;0.36
5060;356302;6470000;0.36
5061;356302;6470000;0.36
5062;356302;6470000;0.36
5063;356302;6470000;0.36
5064;356302;6470000;0.36
5065;356302;6470000;0.35
5066;356302;6470000;0.35
5067;356302;6470000;0.35
5068;356302;6470000;0.34
5069;356302;6470000;0.34
5070;356302;6470000;0.34
5071;356302;6470000;0.34
5072;356302;6470000;0.33
5073;356302;6470000;0.33
5074;356302;6470000;0.33
5075;356302;6470000;0.34
5076;356302;6470000;0.34
5077;356302;6470000;0.35
5078;356302;6470000;0.35
5079;356302;6470000;0.36
5080;356302;6470000;0.36
5081;356302;6470000;0.36
5082;356302;6470000;0.37
5083;356302;6470000;0.37
5084;356302;6470000;0.37
5085;356302;6470000;0.37
5086;356302;6470000;0.37
5087;356302;6470000;0.37
5088;356402;6470000;0.36
5089;356402;6470000;0.36
5090;356402;6470000;0.36
5091;356402;6470000;0.36
5092;356402;6470000;0.36
5093;356402;6470000;0.36
5094;356402;6470000;0.36
5095;356402;6470000;0.35
5096;356402;6470000;0.35
5097;356402;6470000;0.35
5098;356402;6470000;0.35
5099;356402;6470000;0.35
5100;356402;6470000;0.35
5101;356402;6470000;0.35
5102;356402;6470000;0.35
5103;356402;6470000;0.35
5104;356402;6470000;0.35
5105;356402;6470000;0.36
5106;356402;6470000;0.36
5107;356402;6470000;0.36
5108;356402;6470000;0.37
5109;356402;6470000;0.37
5110;356402;6470000;0.37
5111;356402;6470000;0.37
5112;356402;6470000;0.37
5113;356402;6470000;0.37
5114;356402;6470000;0.37
5115;356402;6470000;0.37
5116;356402;6470000;0.37
5117;356502;6470000;0.36
5118;356502;6470000;0.36
5119;356502;6470000;0.36
5120;356502;6470000;0.36
5121;356502;6470000;0.36
5122;356502;6470000;0.36
5123;356502;6470000;0.36
5124;356502;6470000;0.36
5125;356502;6470000;0.36
5126;356502;6470000;0.36
5127;356502;6470000;0.36
5128;356502;6470000;0.36
5129;356502;6470000;0.36
5130;356502;6470000;0.36
5131;356502;6470000;0.36
5132;356502;6470000;0.37
5133;356502;6470000;0.37
5134;356502;6470000;0.37
5135;356502;6470000;0.37
5136;356502;6470000;0.37
5137;356502;6470000;0.37
5138;356502;6470000;0.37
5139;356502;6470000;0.38
5140;356502;6470000;0.38
5141;356502;6470000;0.38
5142;356502;6470000;0.38
5143;356502;6470000;0.38
5144;356502;6470000;0.38
5145;356602;6470000;0.36
5146;356602;6470000;0.36
5147;356602;6470000;0.36
5148;356602;6470000;0.36
5149;356602;6470000;0.36
5150;356602;6470000;0.36
5151;356602;6470000;0.36
5152;356602;6470000;0.36
5153;356602;6470000;0.36
5154;356602;6470000;0.36
5155;356602;6470000;0.37
5156;356602;6470000;0.37
5157;356602;6470000;0.37
5158;356602;6470000;0.37
5159;356602;6470000;0.38
5160;356602;6470000;0.38
5161;356602;6470000;0.38
5162;356602;6470000;0.38
5163;356602;6470000;0.38
5164;356602;6470000;0.38
5165;356602;6470000;0.38
5166;356602;6470000;0.38
5167;356602;6470000;0.38
5168;356602;6470000;0.38
5169;356602;6470000;0.38
5170;356602;6470000;0.38
5171;356602;6470000;0.38
5172;356702;6470000;0.36
5173;356702;6470000;0.36
5174;356702;6470000;0.36
5175;356702;6470000;0.36
5176;356702;6470000;0.36
5177;356702;6470000;0.36
5178;356702;6470000;0.36
5179;356702;6470000;0.37
5180;356702;6470000;0.37
5181;356702;6470000;0.37
5182;356702;6470000;0.38
5183;356702;6470000;0.38
5184;356702;6470000;0.39
5185;356702;6470000;0.39
5186;356702;6470000;0.4
5187;356702;6470000;0.4
5188;356702;6470000;0.4
5189;356702;6470000;0.4
5190;356702;6470000;0.4
5191;356702;6470000;0.39
5192;356702;6470000;0.39
5193;356702;6470000;0.39
5194;356702;6470000;0.39
5195;356702;6470000;0.38
5196;356802;6470000;0.36
5197;356802;6470000;0.36
5198;356802;6470000;0.36
5199;356802;6470000;0.36
5200;356802;6470000;0.36
5201;356802;6470000;0.37
5202;356802;6470000;0.37
5203;356802;6470000;0.37
5204;356802;6470000;0.38
5205;356802;6470000;0.39
5206;356802;6470000;0.4
5207;356802;6470000;0.41
5208;356802;6470000;0.42
5209;356802;6470000;0.42
5210;356802;6470000;0.41
5211;356802;6470000;0.41
5212;356802;6470000;0.4
5213;356802;6470000;0.4
5214;356802;6470000;0.39
5215;356902;6470000;0.36
5216;356902;6470000;0.36
5217;356902;6470000;0.36
5218;356902;6470000;0.37
5219;356902;6470000;0.37
5220;356902;6470000;0.38
5221;356902;6470000;0.39
5222;356902;6470000;0.4
5223;356902;6470000;0.41
5224;356902;6470000;0.42
5225;356902;6470000;0.45
5226;356902;6470000;0.45
5227;356902;6470000;0.44
5228;356902;6470000;0.42
5229;356902;6470000;0.41
5230;356902;6470000;0.4
5231;356902;6470000;0.4
5232;357002;6470000;0.36
5233;357002;6470000;0.36
5234;357002;6470000;0.36
5235;357002;6470000;0.38
5236;357002;6470000;0.39
5237;357002;6470000;0.4
5238;357002;6470000;0.41
5239;357002;6470000;0.42
5240;357002;6470000;0.44
5241;357002;6470000;0.44
5242;357002;6470000;0.43
5243;357002;6470000;0.42
5244;357002;6470000;0.41
5245;357002;6470000;0.41
5246;357002;6470000;0.4
5247;357102;6470000;0.36
5248;357102;6470000;0.36
5249;357102;6470000;0.36
5250;357102;6470000;0.36
5251;357102;6470000;0.36
5252;357102;6470000;0.37
5253;357102;6470000;0.37
5254;357102;6470000;0.38
5255;357102;6470000;0.39
5256;357102;6470000;0.4
5257;357102;6470000;0.4
5258;357102;6470000;0.41
5259;357102;6470000;0.42
5260;357102;6470000;0.42
5261;357102;6470000;0.42
5262;357102;6470000;0.42
5263;357102;6470000;0.41
5264;357102;6470000;0.41
5265;357102;6470000;0.4
5266;357202;6470000;0.35
5267;357202;6470000;0.35
5268;357202;6470000;0.35
5269;357202;6470000;0.36
5270;357202;6470000;0.36
5271;357202;6470000;0.36
5272;357202;6470000;0.36
5273;357202;6470000;0.37
5274;357202;6470000;0.38
5275;357202;6470000;0.38
5276;357202;6470000;0.39
5277;357202;6470000;0.39
5278;357202;6470000;0.4
5279;357202;6470000;0.41
5280;357202;6470000;0.41
5281;357202;6470000;0.41
5282;357202;6470000;0.41
5283;357202;6470000;0.41
5284;357202;6470000;0.41
5285;357202;6470000;0.41
5286;357202;6470000;0.4
5287;357302;6470000;0.35
5288;357302;6470000;0.35
5289;357302;6470000;0.35
5290;357302;6470000;0.35
5291;357302;6470000;0.35
5292;357302;6470000;0.35
5293;357302;6470000;0.35
5294;357302;6470000;0.36
5295;357302;6470000;0.36
5296;357302;6470000;0.37
5297;357302;6470000;0.38
5298;357302;6470000;0.39
5299;357302;6470000;0.39
5300;357302;6470000;0.4
5301;357302;6470000;0.4
5302;357302;6470000;0.41
5303;357302;6470000;0.41
5304;357302;6470000;0.41
5305;357302;6470000;0.41
5306;357302;6470000;0.41
5307;357302;6470000;0.41
5308;357402;6470000;0.35
5309;357402;6470000;0.35
5310;357402;6470000;0.35
5311;357402;6470000;0.35
5312;357402;6470000;0.34
5313;357402;6470000;0.34
5314;357402;6470000;0.35
5315;357402;6470000;0.35
5316;357402;6470000;0.36
5317;357402;6470000;0.37
5318;357402;6470000;0.38
5319;357402;6470000;0.39
5320;357402;6470000;0.39
5321;357402;6470000;0.4
5322;357402;6470000;0.4
5323;357402;6470000;0.41
5324;357402;6470000;0.41
5325;357402;6470000;0.41
5326;357402;6470000;0.41
5327;357402;6470000;0.41
5328;357502;6470000;0.35
5329;357502;6470000;0.35
5330;357502;6470000;0.35
5331;357502;6470000;0.35
5332;357502;6470000;0.34
5333;357502;6470000;0.34
5334;357502;6470000;0.33
5335;357502;6470000;0.33
5336;357502;6470000;0.34
5337;357502;6470000;0.35
5338;357502;6470000;0.37
5339;357502;6470000;0.38
5340;357502;6470000;0.39
5341;357502;6470000;0.4
5342;357502;6470000;0.4
5343;357502;6470000;0.4
5344;357502;6470000;0.41
5345;357502;6470000;0.41
5346;357502;6470000;0.41
5347;357602;6470000;0.35
5348;357602;6470000;0.35
5349;357602;6470000;0.35
5350;357602;6470000;0.35
5351;357602;6470000;0.34
5352;357602;6470000;0.33
5353;357602;6470000;0.32
5354;357602;6470000;0.32
5355;357602;6470000;0.31
5356;357602;6470000;0.34
5357;357602;6470000;0.37
5358;357602;6470000;0.38
5359;357602;6470000;0.4
5360;357602;6470000;0.4
5361;357602;6470000;0.41
5362;357602;6470000;0.41
5363;357602;6470000;0.41
5364;357602;6470000;0.41
5365;357702;6470000;0.35
5366;357702;6470000;0.35
5367;357702;6470000;0.35
5368;357702;6470000;0.34
5369;357702;6470000;0.34
5370;357702;6470000;0.33
5371;357702;6470000;0.32
5372;357702;6470000;0.31
5373;357702;6470000;0.35
5374;357702;6470000;0.38
5375;357702;6470000;0.4
5376;357702;6470000;0.41
5377;357702;6470000;0.42
5378;357702;6470000;0.42
5379;357702;6470000;0.41
5380;357702;6470000;0.41
5381;357702;6470000;0.41
5382;357802;6470000;0.36
5383;357802;6470000;0.36
5384;357802;6470000;0.35
5385;357802;6470000;0.35
5386;357802;6470000;0.35
5387;357802;6470000;0.35
5388;357802;6470000;0.35
5389;357802;6470000;0.35
5390;357802;6470000;0.37
5391;357802;6470000;0.4
5392;357802;6470000;0.43
5393;357802;6470000;0.45
5394;357802;6470000;0.44
5395;357802;6470000;0.43
5396;357802;6470000;0.42
5397;357802;6470000;0.42
5398;357802;6470000;0.41
